ndc11,rxcui,name,rxnavImageObjectId,rxnavImageFileName,nlmImageFileName,RXNAV 120,RXBASE 120,RXNAV 300,RXBASE 300,RXNAV 600,RXBASE 600,RXNAV 800,RXBASE 800,RXNAV 1024,RXBASE 1024,RXNAV ORIGINAL,RXBASE ORIGINAL
00378-0327-10,310672,Haloperidol 5 MG Oral Tablet,185608824,00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,00378-0327-10_NLMIMAGE10_8007C05E.jpg,image/images/gallery/120/00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,image/images/gallery/120/00378-0327-10_NLMIMAGE10_8007C05E.jpg,image/images/gallery/300/00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,image/images/gallery/300/00378-0327-10_NLMIMAGE10_8007C05E.jpg,image/images/gallery/600/00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,image/images/gallery/600/00378-0327-10_NLMIMAGE10_8007C05E.jpg,image/images/gallery/800/00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,image/images/gallery/800/00378-0327-10_NLMIMAGE10_8007C05E.jpg,image/images/gallery/1024/00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,image/images/gallery/1024/00378-0327-10_NLMIMAGE10_8007C05E.jpg,image/images/gallery/original/00378-0327-10_RXNAVIMAGE10_8007C05E.jpg,image/images/gallery/original/00378-0327-10_NLMIMAGE10_8007C05E.jpg
00781-1393-01,314034,Haloperidol 2 MG Oral Tablet,185608817,00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,00781-1393-01_NLMIMAGE10_7E07BF0D.jpg,image/images/gallery/120/00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,image/images/gallery/120/00781-1393-01_NLMIMAGE10_7E07BF0D.jpg,image/images/gallery/300/00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,image/images/gallery/300/00781-1393-01_NLMIMAGE10_7E07BF0D.jpg,image/images/gallery/600/00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,image/images/gallery/600/00781-1393-01_NLMIMAGE10_7E07BF0D.jpg,image/images/gallery/800/00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,image/images/gallery/800/00781-1393-01_NLMIMAGE10_7E07BF0D.jpg,image/images/gallery/1024/00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,image/images/gallery/1024/00781-1393-01_NLMIMAGE10_7E07BF0D.jpg,image/images/gallery/original/00781-1393-01_RXNAVIMAGE10_7E07BF0D.jpg,image/images/gallery/original/00781-1393-01_NLMIMAGE10_7E07BF0D.jpg
00378-0214-01,314034,Haloperidol 2 MG Oral Tablet,185608808,00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,00378-0214-01_NLMIMAGE10_7A07BD5D.jpg,image/images/gallery/120/00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,image/images/gallery/120/00378-0214-01_NLMIMAGE10_7A07BD5D.jpg,image/images/gallery/300/00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,image/images/gallery/300/00378-0214-01_NLMIMAGE10_7A07BD5D.jpg,image/images/gallery/600/00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,image/images/gallery/600/00378-0214-01_NLMIMAGE10_7A07BD5D.jpg,image/images/gallery/800/00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,image/images/gallery/800/00378-0214-01_NLMIMAGE10_7A07BD5D.jpg,image/images/gallery/1024/00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,image/images/gallery/1024/00378-0214-01_NLMIMAGE10_7A07BD5D.jpg,image/images/gallery/original/00378-0214-01_RXNAVIMAGE10_7A07BD5D.jpg,image/images/gallery/original/00378-0214-01_NLMIMAGE10_7A07BD5D.jpg
00591-0444-01,197745,Guanfacine 1 MG Oral Tablet,185608801,00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,00591-0444-01_NLMIMAGE10_7807BC0D.jpg,image/images/gallery/120/00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,image/images/gallery/120/00591-0444-01_NLMIMAGE10_7807BC0D.jpg,image/images/gallery/300/00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,image/images/gallery/300/00591-0444-01_NLMIMAGE10_7807BC0D.jpg,image/images/gallery/600/00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,image/images/gallery/600/00591-0444-01_NLMIMAGE10_7807BC0D.jpg,image/images/gallery/800/00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,image/images/gallery/800/00591-0444-01_NLMIMAGE10_7807BC0D.jpg,image/images/gallery/1024/00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,image/images/gallery/1024/00591-0444-01_NLMIMAGE10_7807BC0D.jpg,image/images/gallery/original/00591-0444-01_RXNAVIMAGE10_7807BC0D.jpg,image/images/gallery/original/00591-0444-01_NLMIMAGE10_7807BC0D.jpg
00378-0257-10,310671,Haloperidol 1 MG Oral Tablet,185608792,00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,00378-0257-10_NLMIMAGE10_7407BA5D.jpg,image/images/gallery/120/00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,image/images/gallery/120/00378-0257-10_NLMIMAGE10_7407BA5D.jpg,image/images/gallery/300/00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,image/images/gallery/300/00378-0257-10_NLMIMAGE10_7407BA5D.jpg,image/images/gallery/600/00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,image/images/gallery/600/00378-0257-10_NLMIMAGE10_7407BA5D.jpg,image/images/gallery/800/00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,image/images/gallery/800/00378-0257-10_NLMIMAGE10_7407BA5D.jpg,image/images/gallery/1024/00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,image/images/gallery/1024/00378-0257-10_NLMIMAGE10_7407BA5D.jpg,image/images/gallery/original/00378-0257-10_RXNAVIMAGE10_7407BA5D.jpg,image/images/gallery/original/00378-0257-10_NLMIMAGE10_7407BA5D.jpg
00378-0351-01,310670,Haloperidol 0.5 MG Oral Tablet,185608776,00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,00378-0351-01_NLMIMAGE10_6E07B75D.jpg,image/images/gallery/120/00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,image/images/gallery/120/00378-0351-01_NLMIMAGE10_6E07B75D.jpg,image/images/gallery/300/00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,image/images/gallery/300/00378-0351-01_NLMIMAGE10_6E07B75D.jpg,image/images/gallery/600/00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,image/images/gallery/600/00378-0351-01_NLMIMAGE10_6E07B75D.jpg,image/images/gallery/800/00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,image/images/gallery/800/00378-0351-01_NLMIMAGE10_6E07B75D.jpg,image/images/gallery/1024/00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,image/images/gallery/1024/00378-0351-01_NLMIMAGE10_6E07B75D.jpg,image/images/gallery/original/00378-0351-01_RXNAVIMAGE10_6E07B75D.jpg,image/images/gallery/original/00378-0351-01_NLMIMAGE10_6E07B75D.jpg
64720-0124-10,310534,Glyburide 2.5 MG Oral Tablet,185608737,64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,64720-0124-10_NLMIMAGE10_6007B00D.jpg,image/images/gallery/120/64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,image/images/gallery/120/64720-0124-10_NLMIMAGE10_6007B00D.jpg,image/images/gallery/300/64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,image/images/gallery/300/64720-0124-10_NLMIMAGE10_6007B00D.jpg,image/images/gallery/600/64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,image/images/gallery/600/64720-0124-10_NLMIMAGE10_6007B00D.jpg,image/images/gallery/800/64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,image/images/gallery/800/64720-0124-10_NLMIMAGE10_6007B00D.jpg,image/images/gallery/1024/64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,image/images/gallery/1024/64720-0124-10_NLMIMAGE10_6007B00D.jpg,image/images/gallery/original/64720-0124-10_RXNAVIMAGE10_6007B00D.jpg,image/images/gallery/original/64720-0124-10_NLMIMAGE10_6007B00D.jpg
00093-8342-01,197737,Glyburide 1.25 MG Oral Tablet,185608728,00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,00093-8342-01_NLMIMAGE10_5C07AE5D.jpg,image/images/gallery/120/00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,image/images/gallery/120/00093-8342-01_NLMIMAGE10_5C07AE5D.jpg,image/images/gallery/300/00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,image/images/gallery/300/00093-8342-01_NLMIMAGE10_5C07AE5D.jpg,image/images/gallery/600/00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,image/images/gallery/600/00093-8342-01_NLMIMAGE10_5C07AE5D.jpg,image/images/gallery/800/00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,image/images/gallery/800/00093-8342-01_NLMIMAGE10_5C07AE5D.jpg,image/images/gallery/1024/00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,image/images/gallery/1024/00093-8342-01_NLMIMAGE10_5C07AE5D.jpg,image/images/gallery/original/00093-8342-01_RXNAVIMAGE10_5C07AE5D.jpg,image/images/gallery/original/00093-8342-01_NLMIMAGE10_5C07AE5D.jpg
00093-8343-05,310534,Glyburide 2.5 MG Oral Tablet,185608712,00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,00093-8343-05_NLMIMAGE10_5607AB5D.jpg,image/images/gallery/120/00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,image/images/gallery/120/00093-8343-05_NLMIMAGE10_5607AB5D.jpg,image/images/gallery/300/00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,image/images/gallery/300/00093-8343-05_NLMIMAGE10_5607AB5D.jpg,image/images/gallery/600/00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,image/images/gallery/600/00093-8343-05_NLMIMAGE10_5607AB5D.jpg,image/images/gallery/800/00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,image/images/gallery/800/00093-8343-05_NLMIMAGE10_5607AB5D.jpg,image/images/gallery/1024/00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,image/images/gallery/1024/00093-8343-05_NLMIMAGE10_5607AB5D.jpg,image/images/gallery/original/00093-8343-05_RXNAVIMAGE10_5607AB5D.jpg,image/images/gallery/original/00093-8343-05_NLMIMAGE10_5607AB5D.jpg
00228-2900-11,315107,24 HR Glipizide 10 MG Extended Release Tablet,185608708,00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,00228-2900-11_NLMIMAGE10_5507AA9D.jpg,image/images/gallery/120/00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,image/images/gallery/120/00228-2900-11_NLMIMAGE10_5507AA9D.jpg,image/images/gallery/300/00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,image/images/gallery/300/00228-2900-11_NLMIMAGE10_5507AA9D.jpg,image/images/gallery/600/00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,image/images/gallery/600/00228-2900-11_NLMIMAGE10_5507AA9D.jpg,image/images/gallery/800/00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,image/images/gallery/800/00228-2900-11_NLMIMAGE10_5507AA9D.jpg,image/images/gallery/1024/00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,image/images/gallery/1024/00228-2900-11_NLMIMAGE10_5507AA9D.jpg,image/images/gallery/original/00228-2900-11_RXNAVIMAGE10_5507AA9D.jpg,image/images/gallery/original/00228-2900-11_NLMIMAGE10_5507AA9D.jpg
00087-6060-05,861008,Metformin hydrochloride 500 MG Oral Tablet [Glucophage],185608687,00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,00087-6060-05_NLMIMAGE10_4D07A6DD.jpg,image/images/gallery/120/00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,image/images/gallery/120/00087-6060-05_NLMIMAGE10_4D07A6DD.jpg,image/images/gallery/300/00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,image/images/gallery/300/00087-6060-05_NLMIMAGE10_4D07A6DD.jpg,image/images/gallery/600/00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,image/images/gallery/600/00087-6060-05_NLMIMAGE10_4D07A6DD.jpg,image/images/gallery/800/00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,image/images/gallery/800/00087-6060-05_NLMIMAGE10_4D07A6DD.jpg,image/images/gallery/1024/00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,image/images/gallery/1024/00087-6060-05_NLMIMAGE10_4D07A6DD.jpg,image/images/gallery/original/00087-6060-05_RXNAVIMAGE10_4D07A6DD.jpg,image/images/gallery/original/00087-6060-05_NLMIMAGE10_4D07A6DD.jpg
00591-0844-10,314006,24 HR Glipizide 5 MG Extended Release Oral Tablet,185608674,00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,00591-0844-10_NLMIMAGE10_4807A46D.jpg,image/images/gallery/120/00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,image/images/gallery/120/00591-0844-10_NLMIMAGE10_4807A46D.jpg,image/images/gallery/300/00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,image/images/gallery/300/00591-0844-10_NLMIMAGE10_4807A46D.jpg,image/images/gallery/600/00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,image/images/gallery/600/00591-0844-10_NLMIMAGE10_4807A46D.jpg,image/images/gallery/800/00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,image/images/gallery/800/00591-0844-10_NLMIMAGE10_4807A46D.jpg,image/images/gallery/1024/00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,image/images/gallery/1024/00591-0844-10_NLMIMAGE10_4807A46D.jpg,image/images/gallery/original/00591-0844-10_RXNAVIMAGE10_4807A46D.jpg,image/images/gallery/original/00591-0844-10_NLMIMAGE10_4807A46D.jpg
00591-0845-10,315107,24 HR Glipizide 10 MG Extended Release Oral Tablet,185608657,00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,00591-0845-10_NLMIMAGE10_4207A16D.jpg,image/images/gallery/120/00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,image/images/gallery/120/00591-0845-10_NLMIMAGE10_4207A16D.jpg,image/images/gallery/300/00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,image/images/gallery/300/00591-0845-10_NLMIMAGE10_4207A16D.jpg,image/images/gallery/600/00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,image/images/gallery/600/00591-0845-10_NLMIMAGE10_4207A16D.jpg,image/images/gallery/800/00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,image/images/gallery/800/00591-0845-10_NLMIMAGE10_4207A16D.jpg,image/images/gallery/1024/00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,image/images/gallery/1024/00591-0845-10_NLMIMAGE10_4207A16D.jpg,image/images/gallery/original/00591-0845-10_RXNAVIMAGE10_4207A16D.jpg,image/images/gallery/original/00591-0845-10_NLMIMAGE10_4207A16D.jpg
00591-0900-30,310489,24 HR Glipizide 2.5 MG Extended Release Oral Tablet,185608656,00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,00591-0900-30_NLMIMAGE10_4207A13D.jpg,image/images/gallery/120/00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,image/images/gallery/120/00591-0900-30_NLMIMAGE10_4207A13D.jpg,image/images/gallery/300/00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,image/images/gallery/300/00591-0900-30_NLMIMAGE10_4207A13D.jpg,image/images/gallery/600/00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,image/images/gallery/600/00591-0900-30_NLMIMAGE10_4207A13D.jpg,image/images/gallery/800/00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,image/images/gallery/800/00591-0900-30_NLMIMAGE10_4207A13D.jpg,image/images/gallery/1024/00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,image/images/gallery/1024/00591-0900-30_NLMIMAGE10_4207A13D.jpg,image/images/gallery/original/00591-0900-30_RXNAVIMAGE10_4207A13D.jpg,image/images/gallery/original/00591-0900-30_NLMIMAGE10_4207A13D.jpg
00591-0460-10,310490,Glipizide 5 MG Oral Tablet,185608644,00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,00591-0460-10_NLMIMAGE10_3D079EFC.jpg,image/images/gallery/120/00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,image/images/gallery/120/00591-0460-10_NLMIMAGE10_3D079EFC.jpg,image/images/gallery/300/00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,image/images/gallery/300/00591-0460-10_NLMIMAGE10_3D079EFC.jpg,image/images/gallery/600/00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,image/images/gallery/600/00591-0460-10_NLMIMAGE10_3D079EFC.jpg,image/images/gallery/800/00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,image/images/gallery/800/00591-0460-10_NLMIMAGE10_3D079EFC.jpg,image/images/gallery/1024/00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,image/images/gallery/1024/00591-0460-10_NLMIMAGE10_3D079EFC.jpg,image/images/gallery/original/00591-0460-10_RXNAVIMAGE10_3D079EFC.jpg,image/images/gallery/original/00591-0460-10_NLMIMAGE10_3D079EFC.jpg
00591-0461-05,310488,Glipizide 10 MG Oral Tablet,185608637,00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,00591-0461-05_NLMIMAGE10_3B079DAC.jpg,image/images/gallery/120/00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,image/images/gallery/120/00591-0461-05_NLMIMAGE10_3B079DAC.jpg,image/images/gallery/300/00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,image/images/gallery/300/00591-0461-05_NLMIMAGE10_3B079DAC.jpg,image/images/gallery/600/00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,image/images/gallery/600/00591-0461-05_NLMIMAGE10_3B079DAC.jpg,image/images/gallery/800/00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,image/images/gallery/800/00591-0461-05_NLMIMAGE10_3B079DAC.jpg,image/images/gallery/1024/00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,image/images/gallery/1024/00591-0461-05_NLMIMAGE10_3B079DAC.jpg,image/images/gallery/original/00591-0461-05_RXNAVIMAGE10_3B079DAC.jpg,image/images/gallery/original/00591-0461-05_NLMIMAGE10_3B079DAC.jpg
00093-7254-01,199245,glimepiride 1 MG Oral Tablet,185608612,00093-7254-01_RXNAVIMAGE10_310798FC.jpg,00093-7254-01_NLMIMAGE10_310798FC.jpg,image/images/gallery/120/00093-7254-01_RXNAVIMAGE10_310798FC.jpg,image/images/gallery/120/00093-7254-01_NLMIMAGE10_310798FC.jpg,image/images/gallery/300/00093-7254-01_RXNAVIMAGE10_310798FC.jpg,image/images/gallery/300/00093-7254-01_NLMIMAGE10_310798FC.jpg,image/images/gallery/600/00093-7254-01_RXNAVIMAGE10_310798FC.jpg,image/images/gallery/600/00093-7254-01_NLMIMAGE10_310798FC.jpg,image/images/gallery/800/00093-7254-01_RXNAVIMAGE10_310798FC.jpg,image/images/gallery/800/00093-7254-01_NLMIMAGE10_310798FC.jpg,image/images/gallery/1024/00093-7254-01_RXNAVIMAGE10_310798FC.jpg,image/images/gallery/1024/00093-7254-01_NLMIMAGE10_310798FC.jpg,image/images/gallery/original/00093-7254-01_RXNAVIMAGE10_310798FC.jpg,image/images/gallery/original/00093-7254-01_NLMIMAGE10_310798FC.jpg
00378-2721-91,310436,Galantamine 4 MG Oral Tablet,185608576,00378-2721-91_RXNAVIMAGE10_2507929C.jpg,00378-2721-91_NLMIMAGE10_2507929C.jpg,image/images/gallery/120/00378-2721-91_RXNAVIMAGE10_2507929C.jpg,image/images/gallery/120/00378-2721-91_NLMIMAGE10_2507929C.jpg,image/images/gallery/300/00378-2721-91_RXNAVIMAGE10_2507929C.jpg,image/images/gallery/300/00378-2721-91_NLMIMAGE10_2507929C.jpg,image/images/gallery/600/00378-2721-91_RXNAVIMAGE10_2507929C.jpg,image/images/gallery/600/00378-2721-91_NLMIMAGE10_2507929C.jpg,image/images/gallery/800/00378-2721-91_RXNAVIMAGE10_2507929C.jpg,image/images/gallery/800/00378-2721-91_NLMIMAGE10_2507929C.jpg,image/images/gallery/1024/00378-2721-91_RXNAVIMAGE10_2507929C.jpg,image/images/gallery/1024/00378-2721-91_NLMIMAGE10_2507929C.jpg,image/images/gallery/original/00378-2721-91_RXNAVIMAGE10_2507929C.jpg,image/images/gallery/original/00378-2721-91_NLMIMAGE10_2507929C.jpg
00378-0069-01,197815,Indapamide 1.25 MG Oral Tablet,185608553,00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,00378-0069-01_NLMIMAGE10_1C078E4C.jpg,image/images/gallery/120/00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,image/images/gallery/120/00378-0069-01_NLMIMAGE10_1C078E4C.jpg,image/images/gallery/300/00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,image/images/gallery/300/00378-0069-01_NLMIMAGE10_1C078E4C.jpg,image/images/gallery/600/00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,image/images/gallery/600/00378-0069-01_NLMIMAGE10_1C078E4C.jpg,image/images/gallery/800/00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,image/images/gallery/800/00378-0069-01_NLMIMAGE10_1C078E4C.jpg,image/images/gallery/1024/00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,image/images/gallery/1024/00378-0069-01_NLMIMAGE10_1C078E4C.jpg,image/images/gallery/original/00378-0069-01_RXNAVIMAGE10_1C078E4C.jpg,image/images/gallery/original/00378-0069-01_NLMIMAGE10_1C078E4C.jpg
68180-0313-01,835568,Imipramine Hydrochloride 50 MG Oral Tablet,185608541,68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,68180-0313-01_NLMIMAGE10_18078C0C.jpg,image/images/gallery/120/68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,image/images/gallery/120/68180-0313-01_NLMIMAGE10_18078C0C.jpg,image/images/gallery/300/68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,image/images/gallery/300/68180-0313-01_NLMIMAGE10_18078C0C.jpg,image/images/gallery/600/68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,image/images/gallery/600/68180-0313-01_NLMIMAGE10_18078C0C.jpg,image/images/gallery/800/68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,image/images/gallery/800/68180-0313-01_NLMIMAGE10_18078C0C.jpg,image/images/gallery/1024/68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,image/images/gallery/1024/68180-0313-01_NLMIMAGE10_18078C0C.jpg,image/images/gallery/original/68180-0313-01_RXNAVIMAGE10_18078C0C.jpg,image/images/gallery/original/68180-0313-01_NLMIMAGE10_18078C0C.jpg
53489-0331-01,835564,Imipramine Hydrochloride 25 MG Oral Tablet,185608540,53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,53489-0331-01_NLMIMAGE10_17078BDC.jpg,image/images/gallery/120/53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,image/images/gallery/120/53489-0331-01_NLMIMAGE10_17078BDC.jpg,image/images/gallery/300/53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,image/images/gallery/300/53489-0331-01_NLMIMAGE10_17078BDC.jpg,image/images/gallery/600/53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,image/images/gallery/600/53489-0331-01_NLMIMAGE10_17078BDC.jpg,image/images/gallery/800/53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,image/images/gallery/800/53489-0331-01_NLMIMAGE10_17078BDC.jpg,image/images/gallery/1024/53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,image/images/gallery/1024/53489-0331-01_NLMIMAGE10_17078BDC.jpg,image/images/gallery/original/53489-0331-01_RXNAVIMAGE10_17078BDC.jpg,image/images/gallery/original/53489-0331-01_NLMIMAGE10_17078BDC.jpg
53746-0464-05,197805,Ibuprofen 400 MG Oral Tablet,185608521,53746-0464-05_RXNAVIMAGE10_1007884C.jpg,53746-0464-05_NLMIMAGE10_1007884C.jpg,image/images/gallery/120/53746-0464-05_RXNAVIMAGE10_1007884C.jpg,image/images/gallery/120/53746-0464-05_NLMIMAGE10_1007884C.jpg,image/images/gallery/300/53746-0464-05_RXNAVIMAGE10_1007884C.jpg,image/images/gallery/300/53746-0464-05_NLMIMAGE10_1007884C.jpg,image/images/gallery/600/53746-0464-05_RXNAVIMAGE10_1007884C.jpg,image/images/gallery/600/53746-0464-05_NLMIMAGE10_1007884C.jpg,image/images/gallery/800/53746-0464-05_RXNAVIMAGE10_1007884C.jpg,image/images/gallery/800/53746-0464-05_NLMIMAGE10_1007884C.jpg,image/images/gallery/1024/53746-0464-05_RXNAVIMAGE10_1007884C.jpg,image/images/gallery/1024/53746-0464-05_NLMIMAGE10_1007884C.jpg,image/images/gallery/original/53746-0464-05_RXNAVIMAGE10_1007884C.jpg,image/images/gallery/original/53746-0464-05_NLMIMAGE10_1007884C.jpg
24486-0603-10,0,,185608512,24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,24486-0603-10_NLMIMAGE10_0D07869C.jpg,image/images/gallery/120/24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,image/images/gallery/120/24486-0603-10_NLMIMAGE10_0D07869C.jpg,image/images/gallery/300/24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,image/images/gallery/300/24486-0603-10_NLMIMAGE10_0D07869C.jpg,image/images/gallery/600/24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,image/images/gallery/600/24486-0603-10_NLMIMAGE10_0D07869C.jpg,image/images/gallery/800/24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,image/images/gallery/800/24486-0603-10_NLMIMAGE10_0D07869C.jpg,image/images/gallery/1024/24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,image/images/gallery/1024/24486-0603-10_NLMIMAGE10_0D07869C.jpg,image/images/gallery/original/24486-0603-10_RXNAVIMAGE10_0D07869C.jpg,image/images/gallery/original/24486-0603-10_NLMIMAGE10_0D07869C.jpg
23155-0106-10,995258,Hydroxyzine Hydrochloride 25 MG Oral Tablet,185608457,23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,23155-0106-10_NLMIMAGE10_F8077C4B.jpg,image/images/gallery/120/23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,image/images/gallery/120/23155-0106-10_NLMIMAGE10_F8077C4B.jpg,image/images/gallery/300/23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,image/images/gallery/300/23155-0106-10_NLMIMAGE10_F8077C4B.jpg,image/images/gallery/600/23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,image/images/gallery/600/23155-0106-10_NLMIMAGE10_F8077C4B.jpg,image/images/gallery/800/23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,image/images/gallery/800/23155-0106-10_NLMIMAGE10_F8077C4B.jpg,image/images/gallery/1024/23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,image/images/gallery/1024/23155-0106-10_NLMIMAGE10_F8077C4B.jpg,image/images/gallery/original/23155-0106-10_RXNAVIMAGE10_F8077C4B.jpg,image/images/gallery/original/23155-0106-10_NLMIMAGE10_F8077C4B.jpg
